work_year,salary_in_usd,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date,experience_level,skill_count
2021,48000,Full-time,Healthcare,Research Scientist,Spring,France,"Data Analysis, Python, R, Statistics",1,3/4/2021,Entry Level,4
2021,48000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,4/17/2021,Entry Level,4
2021,435000,Full-time,Technology,Big Data Engineer,Spring,others,"ETL, Python, SQL, Spark",2,5/3/2021,Executive,4
2021,21000,Full-time,Technology,Machine Learning Engineer,Winter,Germany,"Machine Learning, Python, Scikit-learn, TensorFlow",1,2/17/2021,Entry Level,4
2021,185000,Full-time,Technology,Principal Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/4/2021,Senior Level,4
2021,180000,Part-time,General,Computer Vision Engineer,Autumn,others,"Communication, Python, SQL",4,10/1/2021,Senior Level,3
2021,76760,Full-time,Technology,Data Scientist,Winter,Germany,"Machine Learning, Python, SQL, Statistics",1,2/25/2021,Mid Level,4
2021,75000,Full-time,Technology,Machine Learning Engineer,Winter,others,"Deep Learning, Python, Scikit-learn, TensorFlow",1,1/20/2021,Mid Level,4
2021,140000,Full-time,General,Data Analytics Manager,Summer,United States,"Communication, Python, SQL",3,7/4/2021,Senior Level,3
2021,180000,Full-time,Technology,Machine Learning Engineer,Autumn,Poland,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/6/2021,Senior Level,4
2021,85000,Full-time,Technology,Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,8/20/2021,Mid Level,4
2021,2500000,Full-time,Technology,Data Scientist,Winter,India,"Machine Learning, Python, SQL, Statistics",1,2/19/2021,Executive,4
2021,40900,Full-time,Technology,Data Scientist,Winter,United Kingdom,"Machine Learning, Python, SQL, Statistics",1,1/2/2021,Entry Level,4
2021,225000,Full-time,Technology,Machine Learning Scientist,Winter,Canada,"Deep Learning, Python, Scikit-learn, TensorFlow",4,12/9/2021,Executive,4
2021,416000,Contractor,Technology,Principal Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",3,9/1/2021,Executive,4
2021,110000,Full-time,Technology,Data Scientist,Autumn,Canada,"Machine Learning, Python, SQL, Statistics",4,10/1/2021,Senior Level,4
2021,75000,Full-time,Technology,Data Scientist,Winter,Germany,"Machine Learning, Python, SQL, Statistics",4,12/8/2021,Mid Level,4
2021,135000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/16/2021,Senior Level,4
2021,90000,Full-time,Finance,Data Analyst,Winter,Canada,"Excel, Power BI, SQL, Tableau",1,1/19/2021,Mid Level,4
2021,1200000,Full-time,Technology,Big Data EngIndiaeer,Autumn,India,"ETL, Python, SQL, Spark",3,9/4/2021,Executive,4
2021,256000,Full-time,General,ML Engineer,Spring,United States,"Communication, Python, SQL",2,4/18/2021,Executive,3
2021,200000,Full-time,Technology,Director of Data Engineering,Summer,United States,"ETL, Python, SQL, Spark",3,8/5/2021,Senior Level,4
2021,200000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/10/2021,Senior Level,4
2021,180000,Full-time,General,Data Architect,Winter,United States,"Communication, Python, SQL",1,2/17/2021,Senior Level,3
2021,110000,Full-time,General,Head of Data Science,Spring,United States,"Communication, Python, SQL",2,5/16/2021,Senior Level,3
2021,80000,Full-time,HealthCare,Research Scientist,Summer,Canada,"Data Analysis, Python, R, Statistics",3,8/10/2021,Mid Level,4
2021,39600,Full-time,Technology,Data Scientist,Autumn,Spain,"Machine Learning, Python, SQL, Statistics",4,10/16/2021,Entry Level,4
2021,4000,Full-time,Technology,Data Scientist,Summer,others,"Machine Learning, Python, SQL, Statistics",3,8/22/2021,Entry Level,4
2021,1600000,Full-time,Technology,Data EngIndiaeer,Summer,India,"ETL, Python, SQL, Spark",2,6/11/2021,Executive,4
2021,130000,Full-time,Technology,Data Scientist,Spring,Canada,"Machine Learning, Python, SQL, Statistics",2,4/2/2021,Senior Level,4
2021,80000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/10/2021,Mid Level,4
2021,110000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/1/2021,Senior Level,4
2021,165000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/19/2021,Senior Level,4
2021,1335000,Full-time,Technology,AI Scientist,Summer,others,"Deep Learning, NLP, Neural Networks, Python",2,6/20/2021,Executive,4
2021,52500,Full-time,Technology,Data Engineer,Summer,United Kingdom,"ETL, Python, SQL, Spark",2,6/3/2021,Mid Level,4
2021,31000,Full-time,Technology,Data Scientist,Spring,France,"Machine Learning, Python, SQL, Statistics",2,5/10/2021,Entry Level,4
2021,108000,Full-time,Technology,Data Engineer,Autumn,Turkey,"ETL, Python, SQL, Spark",3,9/4/2021,Senior Level,4
2021,70000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",3,9/1/2021,Mid Level,4
2021,170000,Full-time,Finance,Principal Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/25/2021,Senior Level,4
2021,115000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/2/2021,Senior Level,4
2021,90000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",1,3/10/2021,Mid Level,4
2021,600000,Full-time,Technology,Principal Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/24/2021,Executive,4
2021,2100000,Full-time,Technology,Data Scientist,Winter,India,"Machine Learning, Python, SQL, Statistics",1,2/24/2021,Executive,4
2021,93000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,1/4/2021,Mid Level,4
2021,125000,Full-time,General,Big Data Architect,Spring,Canada,"Communication, Python, SQL",2,4/15/2021,Senior Level,3
2021,200000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/20/2021,Senior Level,4
2021,147000,Full-time,Technology,Principal Data Scientist,Winter,Germany,"Machine Learning, Python, SQL, Statistics",1,2/7/2021,Senior Level,4
2021,185000,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,6/24/2021,Senior Level,4
2021,120000,Full-time,General,Director of Data Science,Spring,Germany,"Communication, Python, SQL",2,4/27/2021,Senior Level,3
2021,130000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/10/2021,Senior Level,4
2021,54000,Full-time,Finance,Data Analyst,Summer,Germany,"Excel, Power BI, SQL, Tableau",3,8/20/2021,Mid Level,4
2021,1250000,Full-time,Technology,Data Scientist,Spring,India,"Machine Learning, Python, SQL, Statistics",2,4/14/2021,Executive,4
2021,4900000,Full-time,Technology,MachIndiae LearnIndiag EngIndiaeer,Spring,India,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/26/2021,Executive,4
2021,21600,Full-time,Technology,Data Scientist,Summer,Germany,"Machine Learning, Python, SQL, Statistics",3,8/17/2021,Entry Level,4
2021,160000,Full-time,Technology,Lead Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/10/2021,Senior Level,4
2021,93150,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,8/20/2021,Mid Level,4
2021,111775,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,8/2/2021,Senior Level,4
2021,250000,Full-time,Technology,Data Engineer,Summer,Turkey,"ETL, Python, SQL, Spark",2,6/13/2021,Executive,4
2021,55000,Full-time,Technology,Data Engineer,Autumn,Germany,"ETL, Python, SQL, Spark",4,10/19/2021,Mid Level,4
2021,72500,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/12/2021,Mid Level,4
2021,102000,Full-time,General,Computer Vision Engineer,Winter,others,"Communication, Python, SQL",1,2/15/2021,Senior Level,3
2021,65000,Full-time,General,Data Science Consultant,Summer,Germany,"Communication, Python, SQL",2,6/8/2021,Mid Level,3
2021,85000,Full-time,Technology,Machine Learning Engineer,Winter,Germany,"Machine Learning, Python, Scikit-learn, TensorFlow",1,2/20/2021,Mid Level,4
2021,65720,Full-time,Technology,Data Scientist,Autumn,France,"Machine Learning, Python, SQL, Statistics",4,10/26/2021,Mid Level,4
2021,100000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/9/2021,Mid Level,4
2021,58000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/26/2021,Mid Level,4
2021,55000,Full-time,Technology,AI Scientist,Spring,Spain,"Deep Learning, NLP, Neural Networks, Python",2,4/3/2021,Mid Level,4
2021,180000,Full-time,Technology,Data Scientist,Autumn,Turkey,"Machine Learning, Python, SQL, Statistics",4,11/8/2021,Senior Level,4
2021,50000,Full-time,Finance,Business Data Analyst,Autumn,others,"Excel, Power BI, SQL, Tableau",3,9/25/2021,Entry Level,4
2021,112000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/13/2021,Senior Level,4
2021,100000,Full-time,Healthcare,Research Scientist,Summer,others,"Data Analysis, Python, R, Statistics",3,7/24/2021,Mid Level,4
2021,59000,Part-time,Technology,Data Engineer,Spring,Netherlands,"ETL, Python, SQL, Spark",2,4/14/2021,Mid Level,4
2021,105000,Contractor,Technology,Staff Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/24/2021,Senior Level,4
2021,69999,Full-time,Healthcare,Research Scientist,Winter,others,"Data Analysis, Python, R, Statistics",4,12/16/2021,Mid Level,4
2021,7000000,Full-time,General,Data Science Manager,Spring,India,"Communication, Python, SQL",2,5/28/2021,Executive,3
2021,87000,Full-time,General,Head of Data,Autumn,others,"Communication, Python, SQL",4,10/5/2021,Mid Level,3
2021,109000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/12/2021,Senior Level,4
2021,43200,Full-time,Technology,Machine Learning Engineer,Autumn,others,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/12/2021,Entry Level,4
2022,135000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/1/2022,Senior Level,4
2022,155000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,4/19/2022,Senior Level,4
2022,120600,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,4/24/2022,Senior Level,4
2022,130000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/27/2022,Senior Level,4
2022,90000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",3,9/12/2022,Mid Level,4
2022,170000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/3/2022,Senior Level,4
2022,150000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/2/2022,Senior Level,4
2022,102100,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",1,3/1/2022,Senior Level,4
2022,84900,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/19/2022,Mid Level,4
2022,136620,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/20/2022,Senior Level,4
2022,99360,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/15/2022,Mid Level,4
2022,90000,Full-time,Technology,Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,7/5/2022,Mid Level,4
2022,80000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,11/15/2022,Mid Level,4
2022,146000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/8/2022,Senior Level,4
2022,123000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/3/2022,Senior Level,4
2022,40000,Full-time,Technology,Data Engineer,Spring,United Kingdom,"ETL, Python, SQL, Spark",2,5/28/2022,Entry Level,4
2022,99000,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,8/23/2022,Mid Level,4
2022,116000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,4/26/2022,Senior Level,4
2022,106260,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/2/2022,Senior Level,4
2022,126500,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/8/2022,Senior Level,4
2022,242000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,10/19/2022,Executive,4
2022,200000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",3,9/14/2022,Senior Level,4
2022,50000,Full-time,Technology,Data Scientist,Autumn,United Kingdom,"Machine Learning, Python, SQL, Statistics",4,11/4/2022,Entry Level,4
2022,30000,Full-time,Technology,Data Scientist,Summer,United Kingdom,"Machine Learning, Python, SQL, Statistics",3,8/24/2022,Entry Level,4
2022,60000,Full-time,Technology,Data Engineer,Autumn,United Kingdom,"ETL, Python, SQL, Spark",4,11/4/2022,Mid Level,4
2022,40000,Full-time,Technology,Data Engineer,Summer,United Kingdom,"ETL, Python, SQL, Spark",2,6/27/2022,Entry Level,4
2022,165220,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/24/2022,Senior Level,4
2022,35000,Full-time,Technology,Data Engineer,Winter,United Kingdom,"ETL, Python, SQL, Spark",1,1/28/2022,Entry Level,4
2022,120160,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,2/28/2022,Senior Level,4
2022,90320,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/5/2022,Mid Level,4
2022,181940,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/5/2022,Senior Level,4
2022,132320,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/12/2022,Senior Level,4
2022,220110,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/18/2022,Executive,4
2022,160080,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/21/2022,Senior Level,4
2022,180000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/17/2022,Senior Level,4
2022,120000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/18/2022,Senior Level,4
2022,124190,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,1/8/2022,Senior Level,4
2022,130000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/11/2022,Senior Level,4
2022,110000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",1,3/7/2022,Senior Level,4
2022,170000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",3,9/22/2022,Senior Level,4
2022,115500,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/18/2022,Senior Level,4
2022,112900,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/24/2022,Senior Level,4
2022,90320,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/24/2022,Mid Level,4
2022,112900,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/26/2022,Senior Level,4
2022,90320,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,8/28/2022,Mid Level,4
2022,165400,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/21/2022,Senior Level,4
2022,132320,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/3/2022,Senior Level,4
2022,167000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/19/2022,Senior Level,4
2022,243900,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/13/2022,Executive,4
2022,136600,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,4/9/2022,Senior Level,4
2022,109280,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/28/2022,Senior Level,4
2022,128875,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/2/2022,Senior Level,4
2022,93700,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/6/2022,Mid Level,4
2022,224000,Full-time,General,Head of Data Science,Winter,United States,"Communication, Python, SQL",1,1/6/2022,Executive,3
2022,167875,Full-time,General,Head of Data Science,Spring,United States,"Communication, Python, SQL",2,4/15/2022,Senior Level,3
2022,175000,Full-time,General,Analytics Engineer,Autumn,United States,"Communication, Python, SQL",4,10/9/2022,Senior Level,3
2022,156600,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/20/2022,Senior Level,4
2022,108800,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,8/3/2022,Senior Level,4
2022,95550,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/18/2022,Mid Level,4
2022,113000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/9/2022,Senior Level,4
