work_year,employment_type,job_title,salary,salary_currency,company_location,country,code,country_name,skills,industry,posting_date,season,quarter
2021,FT,Data Engineer,48000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-04-17,Spring,2
2021,FT,Big Data Engineer,435000,INR,CH,Switzerland,,,"ETL, Python, SQL, Spark",Technology,2021-05-03,Spring,2
2021,FT,Machine Learning Engineer,21000,EUR,DE,Germany,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-17,Winter,1
2021,FT,Principal Data Engineer,185000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-09-04,Autumn,3
2021,PT,Computer Vision Engineer,180000,DKK,DK,Denmark,,,"Communication, Python, SQL",General,2021-10-01,Autumn,4
2021,FT,Data Scientist,76760,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-25,Winter,1
2021,FT,Machine Learning Engineer,75000,EUR,BE,Belgium,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-01-20,Winter,1
2021,FT,Data Analytics Manager,140000,USD,US,United States,,,"Communication, Python, SQL",General,2021-07-04,Summer,3
2021,FT,Machine Learning Engineer,180000,PLN,PL,Poland,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-11-06,Autumn,4
2021,FT,Data Scientist,85000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-08-20,Summer,3
2021,FT,Data Scientist,2500000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-19,Winter,1
2021,FT,Data Scientist,40900,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-01-02,Winter,1
2021,FT,Machine Learning Scientist,225000,USD,CA,Canada,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-12-09,Winter,4
2021,CT,Principal Data Scientist,416000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-09-01,Autumn,3
2021,FT,Data Scientist,110000,CAD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-10-01,Autumn,4
2021,FT,Data Scientist,75000,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-12-08,Winter,4
2021,FT,Data Scientist,135000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-07-16,Summer,3
2021,FT,Data Analyst,90000,CAD,CA,Canada,,,"Excel, Power BI, SQL, Tableau",Finance,2021-01-19,Winter,1
2021,FT,Big Data Engineer,1200000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2021-09-04,Autumn,3
2021,FT,ML Engineer,256000,USD,US,United States,,,"Communication, Python, SQL",General,2021-04-18,Spring,2
2021,FT,Director of Data Engineering,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-08-05,Summer,3
2021,FT,Data Analyst,200000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-12-10,Winter,4
2021,FT,Data Architect,180000,USD,US,United States,,,"Communication, Python, SQL",General,2021-02-17,Winter,1
2021,FT,Head of Data Science,110000,USD,US,United States,,,"Communication, Python, SQL",General,2021-05-16,Spring,2
2021,FT,Research Scientist,80000,CAD,CA,Canada,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-08-10,Summer,3
2021,FT,Data Scientist,39600,EUR,ES,Spain,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-10-16,Autumn,4
2021,FT,Data Scientist,4000,USD,VN,Vietnam,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-08-22,Summer,3
2021,FT,Data Engineer,1600000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2021-06-11,Summer,2
2021,FT,Data Scientist,130000,CAD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-04-02,Spring,2
2021,FT,Data Analyst,80000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-11-10,Autumn,4
2021,FT,Data Engineer,110000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-12-01,Winter,4
2021,FT,Data Scientist,165000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-12-19,Winter,4
2021,FT,AI Scientist,1335000,INR,AS,American Samoa,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2021-06-20,Summer,2
2021,FT,Data Engineer,52500,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-06-03,Summer,2
2021,FT,Data Scientist,31000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-05-10,Spring,2
2021,FT,Data Engineer,108000,TRY,TR,,,,"ETL, Python, SQL, Spark",Technology,2021-09-04,Autumn,3
2021,FT,Data Engineer,70000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2021-09-01,Autumn,3
2021,FT,Principal Data Analyst,170000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-07-25,Summer,3
2021,FT,Data Scientist,115000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-06-02,Summer,2
2021,FT,Data Scientist,90000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-03-10,Spring,1
2021,FT,Principal Data Engineer,600000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-02-24,Winter,1
2021,FT,Data Scientist,2100000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-24,Winter,1
2021,FT,Data Analyst,93000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2021-01-04,Winter,1
2021,FT,Big Data Architect,125000,CAD,CA,Canada,,,"Communication, Python, SQL",General,2021-04-15,Spring,2
2021,FT,Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-04-20,Spring,2
2021,FT,Principal Data Scientist,147000,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-02-07,Winter,1
2021,FT,Machine Learning Engineer,185000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-06-24,Summer,2
2021,FT,Director of Data Science,120000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-04-27,Spring,2
2021,FT,Data Scientist,130000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-10,Autumn,4
2021,FT,Data Analyst,54000,EUR,DE,Germany,,,"Excel, Power BI, SQL, Tableau",Finance,2021-08-20,Summer,3
2021,FT,Data Scientist,1250000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-04-14,Spring,2
2021,FT,Machine Learning Engineer,4900000,INR,IN,India,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-03-26,Spring,1
2021,FT,Data Scientist,21600,EUR,DE,Germany,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-08-17,Summer,3
2021,FT,Lead Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-05-10,Spring,2
2021,FT,Data Engineer,93150,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-08-20,Summer,3
2021,FT,Data Engineer,111775,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-08-02,Summer,3
2021,FT,Data Engineer,250000,TRY,TR,,,,"ETL, Python, SQL, Spark",Technology,2021-06-13,Summer,2
2021,FT,Data Engineer,55000,EUR,DE,Germany,,,"ETL, Python, SQL, Spark",Technology,2021-10-19,Autumn,4
2021,FT,Data Engineer,72500,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-02-12,Winter,1
2021,FT,Computer Vision Engineer,102000,BRL,BR,Brazil,,,"Communication, Python, SQL",General,2021-02-15,Winter,1
2021,FT,Data Science Consultant,65000,EUR,DE,Germany,,,"Communication, Python, SQL",General,2021-06-08,Summer,2
2021,FT,Machine Learning Engineer,85000,USD,DE,Germany,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-02-20,Winter,1
2021,FT,Data Scientist,65720,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-10-26,Autumn,4
2021,FT,Data Scientist,100000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-01-09,Winter,1
2021,FT,Data Scientist,58000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-12-26,Winter,4
2021,FT,AI Scientist,55000,USD,ES,Spain,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2021-04-03,Spring,2
2021,FT,Data Scientist,180000,TRY,TR,,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-08,Autumn,4
2021,FT,Business Data Analyst,50000,EUR,LU,Luxembourg,,,"Excel, Power BI, SQL, Tableau",Finance,2021-09-25,Autumn,3
2021,FT,Data Engineer,112000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2021-02-13,Winter,1
2021,FT,Research Scientist,100000,USD,CN,China,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-07-24,Summer,3
2021,PT,Data Engineer,59000,EUR,NL,Netherlands,,,"ETL, Python, SQL, Spark",Technology,2021-04-14,Spring,2
2021,CT,Staff Data Scientist,105000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-11-24,Autumn,4
2021,FT,Research Scientist,69999,USD,CZ,Czech Republic,,,"Data Analysis, Python, R, Statistics",Healthcare,2021-12-16,Winter,4
2021,FT,Data Science Manager,7000000,INR,IN,India,,,"Communication, Python, SQL",General,2021-05-28,Spring,2
2021,FT,Head of Data,87000,EUR,SI,Slovenia,,,"Communication, Python, SQL",General,2021-10-05,Autumn,4
2021,FT,Data Scientist,109000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2021-05-12,Spring,2
2021,FT,Machine Learning Engineer,43200,EUR,IT,Italy,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2021-11-12,Autumn,4
2022,FT,Data Engineer,135000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-09-01,Autumn,3
2022,FT,Data Analyst,155000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-04-19,Spring,2
2022,FT,Data Analyst,120600,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-04-24,Spring,2
2022,FT,Data Scientist,130000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-04-27,Spring,2
2022,FT,Data Scientist,90000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-09-12,Autumn,3
2022,FT,Data Engineer,170000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-03,Winter,1
2022,FT,Data Engineer,150000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-03-02,Spring,1
2022,FT,Data Analyst,102100,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-01,Spring,1
2022,FT,Data Analyst,84900,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-19,Winter,4
2022,FT,Data Scientist,136620,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-07-20,Summer,3
2022,FT,Data Scientist,99360,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-08-15,Summer,3
2022,FT,Data Scientist,90000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-07-05,Summer,3
2022,FT,Data Scientist,80000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-11-15,Autumn,4
2022,FT,Data Scientist,146000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-07-08,Summer,3
2022,FT,Data Scientist,123000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-03,Summer,2
2022,FT,Data Engineer,40000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-05-28,Spring,2
2022,FT,Data Analyst,99000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-08-23,Summer,3
2022,FT,Data Analyst,116000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-04-26,Spring,2
2022,FT,Data Analyst,106260,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-07-02,Summer,3
2022,FT,Data Analyst,126500,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-07-08,Summer,3
2022,FT,Data Engineer,242000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-19,Autumn,4
2022,FT,Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-09-14,Autumn,3
2022,FT,Data Scientist,50000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-11-04,Autumn,4
2022,FT,Data Scientist,30000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-08-24,Summer,3
2022,FT,Data Engineer,60000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-11-04,Autumn,4
2022,FT,Data Engineer,40000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-06-27,Summer,2
2022,FT,Data Scientist,165220,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-10-24,Autumn,4
2022,FT,Data Engineer,35000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-01-28,Winter,1
2022,FT,Data Scientist,120160,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-02-28,Winter,1
2022,FT,Data Analyst,90320,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-11-05,Autumn,4
2022,FT,Data Engineer,181940,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-05,Autumn,4
2022,FT,Data Engineer,132320,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-12,Autumn,4
2022,FT,Data Engineer,220110,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-18,Spring,2
2022,FT,Data Engineer,160080,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-21,Autumn,4
2022,FT,Data Scientist,180000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-17,Summer,2
2022,FT,Data Scientist,120000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-04-18,Spring,2
2022,FT,Data Analyst,124190,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-01-08,Winter,1
2022,FT,Data Analyst,130000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-11,Winter,4
2022,FT,Data Analyst,110000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-07,Spring,1
2022,FT,Data Analyst,170000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-09-22,Autumn,3
2022,FT,Data Analyst,115500,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-06-18,Summer,2
2022,FT,Data Analyst,112900,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-07-24,Summer,3
2022,FT,Data Analyst,90320,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-05-24,Spring,2
2022,FT,Data Analyst,112900,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-07-26,Summer,3
2022,FT,Data Analyst,90320,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-08-28,Summer,3
2022,FT,Data Engineer,165400,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-21,Winter,1
2022,FT,Data Engineer,132320,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-06-03,Summer,2
2022,FT,Data Analyst,167000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-11-19,Autumn,4
2022,FT,Data Engineer,243900,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-03-13,Spring,1
2022,FT,Data Analyst,136600,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-04-09,Spring,2
2022,FT,Data Analyst,109280,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-11-28,Autumn,4
2022,FT,Data Engineer,128875,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-02,Spring,2
2022,FT,Data Engineer,93700,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-06,Spring,2
2022,FT,Head of Data Science,224000,USD,US,United States,,,"Communication, Python, SQL",General,2022-01-06,Winter,1
2022,FT,Head of Data Science,167875,USD,US,United States,,,"Communication, Python, SQL",General,2022-04-15,Spring,2
2022,FT,Analytics Engineer,175000,USD,US,United States,,,"Communication, Python, SQL",General,2022-10-09,Autumn,4
2022,FT,Data Engineer,156600,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-20,Winter,1
2022,FT,Data Engineer,108800,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-03,Summer,3
2022,FT,Data Scientist,95550,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-08-18,Summer,3
2022,FT,Data Engineer,113000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-09,Winter,1
2022,FT,Data Analyst,135000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-02,Winter,4
2022,FT,Data Science Manager,161342,USD,US,United States,,,"Communication, Python, SQL",General,2022-01-06,Winter,1
2022,FT,Data Science Manager,137141,USD,US,United States,,,"Communication, Python, SQL",General,2022-01-15,Winter,1
2022,FT,Data Scientist,167000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-10-02,Autumn,4
2022,FT,Data Scientist,123000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-08-25,Summer,3
2022,FT,Data Engineer,60000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-04-15,Spring,2
2022,FT,Data Engineer,50000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-01-12,Winter,1
2022,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-01-24,Winter,1
2022,FT,Data Scientist,211500,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-03-02,Spring,1
2022,FT,Data Architect,192400,USD,CA,Canada,,,"Communication, Python, SQL",General,2022-04-24,Spring,2
2022,FT,Data Architect,90700,USD,CA,Canada,,,"Communication, Python, SQL",General,2022-04-23,Spring,2
2022,FT,Data Analyst,130000,USD,CA,Canada,,,"Excel, Power BI, SQL, Tableau",Finance,2022-08-05,Summer,3
2022,FT,Data Analyst,61300,USD,CA,Canada,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-17,Winter,1
2022,FT,Data Analyst,130000,USD,CA,Canada,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-12,Winter,1
2022,FT,Data Analyst,61300,USD,CA,Canada,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-05,Winter,4
2022,FT,Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-07-15,Summer,3
2022,FT,Data Scientist,138600,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-11,Winter,4
2022,FT,Data Engineer,136000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-02,Spring,2
2022,FT,Data Analyst,58000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-27,Winter,1
2022,FT,Analytics Engineer,135000,USD,US,United States,,,"Communication, Python, SQL",General,2022-05-18,Spring,2
2022,FT,Data Scientist,170000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-09-20,Autumn,3
2022,FT,Data Scientist,123000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-07-22,Summer,3
2022,FT,Machine Learning Engineer,189650,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-02-03,Winter,1
2022,FT,Machine Learning Engineer,164996,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-12-10,Winter,4
2022,FT,ETL Developer,50000,EUR,GR,Greece,,,"Communication, Python, SQL",General,2022-05-10,Spring,2
2022,FT,ETL Developer,50000,EUR,GR,Greece,,,"Communication, Python, SQL",General,2022-07-18,Summer,3
2022,FT,Lead Data Engineer,150000,CAD,CA,Canada,,,"ETL, Python, SQL, Spark",Technology,2022-03-03,Spring,1
2022,FT,Data Analyst,132000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-04,Winter,1
