work_year,salary,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date
2021.0,110000,FT,General,Head of Data Science,Spring,US,"Communication, Python, SQL",2.0,2021-05-16
2021.0,80000,FT,Healthcare,Research Scientist,Summer,CA,"Data Analysis, Python, R, Statistics",3.0,2021-08-10
2021.0,39600,FT,Technology,Data Scientist,Autumn,ES,"Machine Learning, Python, SQL, Statistics",4.0,2021-10-16
2021.0,4000,FT,Technology,Data Scientist,Summer,VN,"Machine Learning, Python, SQL, Statistics",3.0,2021-08-22
2021.0,1600000,FT,Technology,Data Engineer,Summer,IN,"ETL, Python, SQL, Spark",2.0,2021-06-11
2021.0,130000,FT,Technology,Data Scientist,Spring,CA,"Machine Learning, Python, SQL, Statistics",2.0,2021-04-02
2021.0,80000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2021-11-10
2021.0,110000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2021-12-01
2021.0,165000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-12-19
2021.0,1335000,FT,Technology,AI Scientist,Summer,AS,"Deep Learning, NLP, Neural Networks, Python",2.0,2021-06-20
2021.0,52500,FT,Technology,Data Engineer,Summer,GB,"ETL, Python, SQL, Spark",2.0,2021-06-03
2021.0,31000,FT,Technology,Data Scientist,Spring,FR,"Machine Learning, Python, SQL, Statistics",2.0,2021-05-10
2021.0,108000,FT,Technology,Data Engineer,Autumn,TR,"ETL, Python, SQL, Spark",3.0,2021-09-04
2021.0,70000,FT,Technology,Data Engineer,Autumn,GB,"ETL, Python, SQL, Spark",3.0,2021-09-01
2021.0,170000,FT,Finance,Principal Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2021-07-25
2021.0,115000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-02
2021.0,90000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-03-10
2021.0,600000,FT,Technology,Principal Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2021-02-24
2021.0,2100000,FT,Technology,Data Scientist,Winter,IN,"Machine Learning, Python, SQL, Statistics",1.0,2021-02-24
2021.0,93000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2021-01-04
2021.0,125000,FT,General,Big Data Architect,Spring,CA,"Communication, Python, SQL",2.0,2021-04-15
2021.0,200000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2021-04-20
2021.0,147000,FT,Technology,Principal Data Scientist,Winter,DE,"Machine Learning, Python, SQL, Statistics",1.0,2021-02-07
2021.0,185000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2021-06-24
2021.0,120000,FT,General,Director of Data Science,Spring,DE,"Communication, Python, SQL",2.0,2021-04-27
2021.0,130000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-11-10
2021.0,54000,FT,Finance,Data Analyst,Summer,DE,"Excel, Power BI, SQL, Tableau",3.0,2021-08-20
2021.0,1250000,FT,Technology,Data Scientist,Spring,IN,"Machine Learning, Python, SQL, Statistics",2.0,2021-04-14
2021.0,4900000,FT,Technology,Machine Learning Engineer,Spring,IN,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-03-26
2021.0,21600,FT,Technology,Data Scientist,Summer,DE,"Machine Learning, Python, SQL, Statistics",3.0,2021-08-17
2021.0,160000,FT,Technology,Lead Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2021-05-10
2021.0,93150,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2021-08-20
2021.0,111775,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2021-08-02
2021.0,250000,FT,Technology,Data Engineer,Summer,TR,"ETL, Python, SQL, Spark",2.0,2021-06-13
2021.0,55000,FT,Technology,Data Engineer,Autumn,DE,"ETL, Python, SQL, Spark",4.0,2021-10-19
2021.0,72500,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2021-02-12
2021.0,102000,FT,General,Computer Vision Engineer,Winter,BR,"Communication, Python, SQL",1.0,2021-02-15
2021.0,65000,FT,General,Data Science Consultant,Summer,DE,"Communication, Python, SQL",2.0,2021-06-08
2021.0,85000,FT,Technology,Machine Learning Engineer,Winter,DE,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-02-20
2021.0,65720,FT,Technology,Data Scientist,Autumn,FR,"Machine Learning, Python, SQL, Statistics",4.0,2021-10-26
2021.0,100000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-01-09
2021.0,58000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-12-26
2021.0,55000,FT,Technology,AI Scientist,Spring,ES,"Deep Learning, NLP, Neural Networks, Python",2.0,2021-04-03
2021.0,180000,FT,Technology,Data Scientist,Autumn,TR,"Machine Learning, Python, SQL, Statistics",4.0,2021-11-08
2021.0,50000,FT,Finance,Business Data Analyst,Autumn,LU,"Excel, Power BI, SQL, Tableau",3.0,2021-09-25
2021.0,112000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2021-02-13
2021.0,100000,FT,Healthcare,Research Scientist,Summer,CN,"Data Analysis, Python, R, Statistics",3.0,2021-07-24
2021.0,59000,PT,Technology,Data Engineer,Spring,NL,"ETL, Python, SQL, Spark",2.0,2021-04-14
2021.0,105000,CT,Technology,Staff Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-11-24
2021.0,69999,FT,Healthcare,Research Scientist,Winter,CZ,"Data Analysis, Python, R, Statistics",4.0,2021-12-16
2021.0,7000000,FT,General,Data Science Manager,Spring,IN,"Communication, Python, SQL",2.0,2021-05-28
2021.0,87000,FT,General,Head of Data,Autumn,SI,"Communication, Python, SQL",4.0,2021-10-05
2021.0,109000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-05-12
2021.0,43200,FT,Technology,Machine Learning Engineer,Autumn,IT,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2021-11-12
2022.0,135000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-01
2022.0,155000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-19
2022.0,120600,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-24
2022.0,130000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-04-27
2022.0,90000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-12
2022.0,170000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-01-03
2022.0,150000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-02
2022.0,102100,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2022-03-01
2022.0,84900,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-19
2022.0,136620,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-20
2022.0,99360,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-15
2022.0,90000,FT,Technology,Data Scientist,Summer,GB,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-05
2022.0,80000,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",4.0,2022-11-15
2022.0,146000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-08
2022.0,123000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-03
2022.0,40000,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",2.0,2022-05-28
2022.0,99000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-08-23
2022.0,116000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-26
2022.0,106260,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-02
2022.0,126500,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-08
2022.0,242000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-19
2022.0,200000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-14
2022.0,50000,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",4.0,2022-11-04
2022.0,30000,FT,Technology,Data Scientist,Summer,GB,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-24
2022.0,60000,FT,Technology,Data Engineer,Autumn,GB,"ETL, Python, SQL, Spark",4.0,2022-11-04
2022.0,40000,FT,Technology,Data Engineer,Summer,GB,"ETL, Python, SQL, Spark",2.0,2022-06-27
2022.0,165220,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-24
2022.0,35000,FT,Technology,Data Engineer,Winter,GB,"ETL, Python, SQL, Spark",1.0,2022-01-28
2022.0,120160,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-28
2022.0,90320,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-05
2022.0,181940,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-05
2022.0,132320,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-12
2022.0,220110,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-05-18
2022.0,160080,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-21
2022.0,180000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-17
2022.0,120000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-04-18
2022.0,124190,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-01-08
2022.0,130000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-11
2022.0,110000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2022-03-07
2022.0,170000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2022-09-22
2022.0,115500,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2022-06-18
2022.0,112900,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-24
2022.0,90320,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-05-24
2022.0,112900,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-26
2022.0,90320,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-08-28
2022.0,165400,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-01-21
2022.0,132320,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-03
2022.0,167000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-19
2022.0,243900,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-13
2022.0,136600,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-09
2022.0,109280,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-28
2022.0,128875,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-05-02
2022.0,93700,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-06
2022.0,224000,FT,General,Head of Data Science,Winter,US,"Communication, Python, SQL",1.0,2022-01-06
2022.0,167875,FT,General,Head of Data Science,Spring,US,"Communication, Python, SQL",2.0,2022-04-15
2022.0,175000,FT,General,Analytics Engineer,Autumn,US,"Communication, Python, SQL",4.0,2022-10-09
2022.0,156600,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-01-20
2022.0,108800,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-08-03
2022.0,95550,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-18
2022.0,113000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-01-09
2022.0,135000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-02
2022.0,161342,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",1.0,2022-01-06
2022.0,137141,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",1.0,2022-01-15
2022.0,167000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-02
2022.0,123000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-25
2022.0,60000,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",2.0,2022-04-15
2022.0,50000,FT,Technology,Data Engineer,Winter,GB,"ETL, Python, SQL, Spark",1.0,2022-01-12
2022.0,150000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-24
2022.0,211500,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-03-02
2022.0,192400,FT,General,Data Architect,Spring,CA,"Communication, Python, SQL",2.0,2022-04-24
2022.0,90700,FT,General,Data Architect,Spring,CA,"Communication, Python, SQL",2.0,2022-04-23
2022.0,130000,FT,Finance,Data Analyst,Summer,CA,"Excel, Power BI, SQL, Tableau",3.0,2022-08-05
2022.0,61300,FT,Finance,Data Analyst,Winter,CA,"Excel, Power BI, SQL, Tableau",1.0,2022-02-17
2022.0,130000,FT,Finance,Data Analyst,Winter,CA,"Excel, Power BI, SQL, Tableau",1.0,2022-02-12
2022.0,61300,FT,Finance,Data Analyst,Winter,CA,"Excel, Power BI, SQL, Tableau",4.0,2022-12-05
2022.0,160000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-15
2022.0,138600,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-11
2022.0,136000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-02
2022.0,58000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-02-27
2022.0,135000,FT,General,Analytics Engineer,Spring,US,"Communication, Python, SQL",2.0,2022-05-18
2022.0,170000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-20
2022.0,123000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-22
2022.0,189650,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2022-02-03
2022.0,164996,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-12-10
2022.0,50000,FT,General,ETL Developer,Spring,GR,"Communication, Python, SQL",2.0,2022-05-10
2022.0,50000,FT,General,ETL Developer,Summer,GR,"Communication, Python, SQL",3.0,2022-07-18
2022.0,150000,FT,Technology,Lead Data Engineer,Spring,CA,"ETL, Python, SQL, Spark",1.0,2022-03-03
2022.0,132000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-02-04
2022.0,165400,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-08
2022.0,208775,FT,General,Data Architect,Winter,US,"Communication, Python, SQL",1.0,2022-01-27
2022.0,147800,FT,General,Data Architect,Summer,US,"Communication, Python, SQL",2.0,2022-06-21
2022.0,136994,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-27
2022.0,101570,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2022-12-28
2022.0,128875,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-05
2022.0,93700,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2022-03-13
2022.0,6000000,FT,Technology,Head of Machine Learning,Autumn,IN,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2022-09-11
2022.0,132320,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-01
2022.0,28500,FT,Technology,Machine Learning Engineer,Winter,GB,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2022-02-22
2022.0,164000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-01-07
2022.0,155000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-23
2022.0,95000,FT,Technology,Machine Learning Engineer,Autumn,GB,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2022-09-13
2022.0,75000,FT,Technology,Machine Learning Engineer,Winter,GB,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-12-04
2022.0,120000,FT,Technology,AI Scientist,Summer,US,"Deep Learning, NLP, Neural Networks, Python",3.0,2022-07-27
2022.0,112900,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2022-06-02
2022.0,90320,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-02-03
2022.0,145000,FT,General,Data Analytics Manager,Winter,US,"Communication, Python, SQL",1.0,2022-01-16
2022.0,105400,FT,General,Data Analytics Manager,Spring,US,"Communication, Python, SQL",1.0,2022-03-20
2022.0,80000,FT,Technology,Machine Learning Engineer,Spring,DE,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2022-04-24
2022.0,90000,FT,Technology,Data Engineer,Summer,GB,"ETL, Python, SQL, Spark",2.0,2022-06-04
2022.0,215300,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-23
2022.0,158200,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-19
2022.0,209100,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-28
2022.0,154600,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-28
2022.0,115934,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2022-03-25
2022.0,81666,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-11
2022.0,175000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-17
2022.0,75000,FT,Technology,Data Engineer,Summer,GB,"ETL, Python, SQL, Spark",2.0,2022-06-25
2022.0,58000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-08-25
2022.0,183600,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-06
2022.0,40000,FT,Finance,Data Analyst,Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2022-10-08
2022.0,180000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-05-12
2022.0,55000,FT,Technology,Data Scientist,Summer,GB,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-22
2022.0,35000,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",4.0,2022-11-20
2022.0,60000,FT,Technology,Data Engineer,Spring,GR,"ETL, Python, SQL, Spark",2.0,2022-04-21
2022.0,45000,FT,Technology,Data Engineer,Summer,GR,"ETL, Python, SQL, Spark",3.0,2022-07-07
2022.0,60000,FT,Technology,Data Engineer,Autumn,GB,"ETL, Python, SQL, Spark",3.0,2022-09-23
2022.0,45000,FT,Technology,Data Engineer,Summer,GB,"ETL, Python, SQL, Spark",3.0,2022-08-24
2022.0,260000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-04-17
2022.0,60000,FT,General,Data Science Engineer,Summer,MX,"Communication, Python, SQL",2.0,2022-06-12
2022.0,63900,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-19
2022.0,160000,FT,Technology,Machine Learning Scientist,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2022-04-14
2022.0,112300,FT,Technology,Machine Learning Scientist,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-12-26
2022.0,241000,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",4.0,2022-12-06
2022.0,159000,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",1.0,2022-02-24
2022.0,180000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-01
2022.0,80000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-07
2022.0,82900,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-05
2022.0,100800,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-16
2022.0,45000,FT,Technology,Data Engineer,Spring,ES,"ETL, Python, SQL, Spark",2.0,2022-04-20
2022.0,140400,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-05
2022.0,30000,FT,Finance,Data Analyst,Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2022-11-03
2022.0,40000,FT,Finance,Data Analyst,Winter,ES,"Excel, Power BI, SQL, Tableau",4.0,2022-12-01
